poet_id,nom_canonique,nom_famille,nom_variantes,holdouts,anth_Buk_Vang_1972,streets_inside_1978,poetry_loves_poetry_1985,invocation_LA_1989,grand_passion_1995,stand_up_1990,stand_up_2002,leimert_park_2006,wide_awake_2015,cross_strokes_2015,coiled_serpent_2016,leimert_park_redux_2017,workshop_beyond_baroque_2018,lapl_list,laureat,mohr_blog_absents,score_canon_local
262,James Evert Jones,Jones,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
263,Lois P. Jones,Jones,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
264,Harry Gamboa Jr.,Gamboa,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
265,Grover Jacoby Jr.,Jacoby,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
266,Traci Kato-Kiriyama,Kato-Kiriyama,traci kato-kiriyama,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,3
267,Douglas Kearney,Kearney,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,,0,5
268,Hanson Kellogg,Kellogg,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
269,Karen Kevorkian,Kevorkian,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,3
270,Ed Kienholz,Kienholz,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
271,Stanley Kiesel,Kiesel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
272,Chungmi Kim,Kim,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
273,Susan King,King,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
274,Linda King,King,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
275,Robert Kirsch,Kirsch,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
276,Jonathan Kirsch,Kirsch,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
277,Kaaren Kitchell,Kitchell,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
278,Doug Knott,Knott,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,0,3
279,Ron Koertge,Koertge,,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,,0,7
280,Steve Kowit,Kowit,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1
281,Ian Krieger,Krieger,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
282,Nancy Krusoe,Krusoe,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
283,James Krusoe,Krusoe,,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,1,5
284,Harvey Kubernik,Kubernik,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
285,Suzanne Lacy,Lacy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
286,Maurice Lacy,Lacy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
287,Tom Laichas,Laichas,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1
288,Michael Lally,Lally,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,3
289,Frona Lane,Lane,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
290,Haley Laningham,Laningham,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
291,Carlos Lara,Lara,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1
292,Teka Lark,Lark,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
293,Carl Larsen,Larsen,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
294,Christine Larusso,Larusso,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
295,Anthony A. Lee,Lee,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
296,Janice Lee,Lee,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
297,Julayne Lee,Lee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
298,Carol Lem,Lem,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,2
299,Lester Lennon,Lennon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
300,Russell Leong,Leong,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,2
302,Peter Levitt,Levitt,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,3
303,Carol Lewis,Lewis,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
304,Robin Coste Lewis,Lewis,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Los Angeles,0,6
305,Kimberly Lieu,Lieu,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
306,Martha Lifson,Lifson,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
307,Mark Lipman,Lipman,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
308,Lawrence Lipton,Lipton,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
309,Kenji Liu,Liu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
310,Gerald Locklin,Locklin,,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,,0,6
311,Philomene Long,Long,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Venice,1,5
312,Jaime Lopez,Lopez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
313,Bia Lowe,Lowe,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
314,Josslyn Luckett,Luckett,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
315,Jason Luckett,Luckett,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
316,Eve Luckring,Luckring,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
317,Oshea Luja,Luja,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
318,Melanie Luja,Luja,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
319,Suzanne Lummis,Lummis,,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,,0,7
320,Rick Lupert,Lupert,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
321,K. Curtis Lyle,Lyle,Curtis Lyle,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
322,Phoebe MacAdams,MacAdams,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,,0,3
323,Lewis MacAdams,MacAdams,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,2
324,Sarah Maclay,Maclay,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,0,4
325,Robert Mader-Kammer,Mader-Kammer,Robert Mäder-Kammer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
326,Ruth Madievsky,Madievsky,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1
327,Mad Mike Magdalani,Magdalani,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
328,Karineh Mahdessian,Mahdessian,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
329,Marvin Malone,Malone,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
330,Barbara Maloutas,Maloutas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
331,Albert Maltz,Maltz,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
332,Nichola Manning,Manning,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
333,Lynn Manning,Manning,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,0,3
334,Douglas Manuel,Manuel,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
335,Ray Manzarek,Manzarek,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
336,Ymasumac Maranon,Maranon,Ymasumac Marañón,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
337,William Margolis,Margolis,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1
338,Ruthie Marlene,Marlene,Ruthie Marlenée,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
339,John Martin,Martin,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
340,Jeffery Martin,Martin,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
341,Ruben Martinez,Martinez,Rubén Martínez,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,2
342,D Hideo Maruyama,Maruyama,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
343,Keith Antar Mason,Mason,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,0,3
344,Holaday Mason,Mason,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
345,James Boyer May,May,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
346,Anthony McCann,McCann,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
347,Horace McCoy,McCoy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
348,Ross McDonald,McDonald,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
349,Rhiannon McGavin,McGavin,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
350,Thomas McGrath,McGrath,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
351,Carey McWilliams,McWilliams,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
352,Deborah Meadows,Meadows,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
353,Murray Mednick,Mednick,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
354,Jose Mendivil,Mendivil,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
355,Sequoia Olivia Mercier,Mercier,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
356,Douglas Messerli,Messerli,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
357,Deena Metzger,Metzger,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,3
358,Bert Meyers,Meyers,Bert Myers,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2
359,Robert Mezey,Mezey,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,2
360,Rondo Mieczkowski,Mieczkowski,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
361,Elena Minor,Minor,elena minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
362,Rhonda Lynn Mitchell,Mitchell,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
363,Penelope Moffet,Moffet,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
364,Bill Mohr,Mohr,William Mohr,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,,0,8
365,Alejandro Molina,Molina,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
366,Thea Monyee,Monyee,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
367,Cher'rie Moraga,Moraga,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
368,James Ryan Morris,Morris,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
369,Henry J. Morro,Morro,,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,,0,4
370,Walter Moseley,Moseley,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
371,Sybil Mosely,Mosely,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
372,Suzanne Muchnic,Muchnic,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
373,Judy Mudfoot,Mudfoot,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
374,Merilene M. Murphy,Murphy,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
375,Carol Muske-Dukes,Muske-Dukes,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,2
376,Majid Naficy,Naficy,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
377,Marty Nakel,Nakel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
378,Jim Natal,Natal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
379,Mindy Nettifee,Nettifee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
380,Sasha Newborn,Newborn,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
381,Charley Newman,Newman,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
382,Julia Newman,Newman,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
383,Gail Newman,Newman,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
384,Terri Niccum,Niccum,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
385,Alice Nicholas,Nicholas,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
386,Ann Nietzsche,Nietzsche,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
387,Janet Nippell,Nippell,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
388,Art Nixon,Nixon,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
389,Victor Noel,Noel,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
390,Marisela Norte,Norte,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,3
391,Harry Northup,Northup,,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,,0,5
392,Estelle Gershgoren Novak,Novak,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
393,V. Kali Nurigan,Nurigan,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
394,Marsha De la O,De la O,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
395,Jamie O'Halloran,O'Halloran,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
396,William Oandasan,Oandasan,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
397,Akilah Nayo Oliver,Oliver,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
398,Wendy C. Ortiz,Ortiz,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
399,Martin Ott,Ott,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
400,Rosella Pace,Pace,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
401,Javier Pacheco,Pacheco,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
402,Judith Pacht,Pacht,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,3
403,Nancy Padron,Padron,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
404,Melinda Palacio,Palacio,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
405,Rae Paris,Paris,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
406,Morgan Parker,Parker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
407,T. Jefferson Parker,Parker,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
408,Blanche Paul,Paul,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
409,Sherman Pearl,Pearl,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,0,4
410,Marlene Pearson,Pearson,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
411,Candace Pearson,Pearson,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
412,Gerda Penfold,Penfold,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
413,Cece Peri,Peri,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
414,Suzan Perkoff,Perkoff,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
415,Stuart Z. Perkoff,Perkoff,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,3
416,Alice Pero,Pero,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
417,Robert Peters,Peters,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,4
418,Dennis Phillips,Phillips,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,2
419,Ramona Pilar,Pilar,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
420,William Pillin,Pillin,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2
421,Ben Pleasants,Pleasants,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
422,Robin Podolsky,Podolsky,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
423,Doraine Poretz,Poretz,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
424,Nailah Porter,Porter,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
425,Holly Prado,Prado,,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,,0,6
426,Eric Priestley,Priestley,E.J. Priestley; Eric John Priestley,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,3
427,Jerry Quickley,Quickley,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
428,Naomi Quinonez,Quinonez,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
429,Arturo Quiros,Quiros,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
430,Claire Rabe,Rabe,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
431,James Ragan,Ragan,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,2
432,Jed Rasula,Rasula,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
433,Arlene Raven,Raven,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
434,Linda Ravenswood,Ravenswood,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,3
435,Donald Rawley,Rawley,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
436,A. Razor,Razor,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
437,John Rechy,Rechy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
438,Ellen Reich,Reich,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Malibu,0,5
439,Steven Reigns,Reigns,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,West Hollywood,0,7
440,Naomi Replansky,Replansky,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
441,Luivette Resto,Resto,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
442,Michael Reyes,Reyes,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
443,Erika Reyes,Reyes,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
444,Thelma T. Reyna,Reyna,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
445,Tim Reynolds,Reynolds,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,3
446,Arte Richer,Richer,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
447,Steve Richmond,Richmond,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
448,Frankie Rios,Rios,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
449,El Rivera,Rivera,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1
450,Sophia Rivera,Rivera,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
451,Doren Robbins,Robbins,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,3
452,Ariel Robello,Robello,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
453,Marilyn Robertson,Robertson,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
454,Brooks Roddan,Roddan,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
455,Luis J. Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Los Angeles,0,7
456,Aleida Rodriguez,Rodriguez,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,3
457,Daniela Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
458,Trini Rodriguez,Rodriguez,Matriz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
459,Claudia Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
460,Norma Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
461,Ramiro D. Rodriguez,Rodriguez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
462,Jeff Rogers,Rogers,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
463,Edwin Rolfe,Rolfe,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
464,Henry Rollins,Rollins,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
465,Conrad Romo,Romo,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
466,Jessica Romoff,Romoff,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
467,Martha Ronk,Ronk,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,3
468,Sylvia Rosen,Rosen,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
469,Lee Rossi,Rossi,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
470,Melissa Roxas,Roxas,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
471,Ed Ruscha,Ruscha,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
472,Beth Ruscio,Ruscio,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,3
473,A.P. Russo,Russo,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
474,Mehnaz Sahibzada,Sahibzada,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
475,Pogo Saito,Saito,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
476,Jerome Sala,Sala,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
477,Maya Salameh,Salameh,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
478,Abel Salas,Salas,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
479,Mark Salerno,Salerno,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
480,Alejandra Sanchez,Sanchez,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
481,Georgiana Valoyce Sanchez,Sanchez,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1
482,Cathie Sandstrom,Sandstrom,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,2
483,T Sarmina,Sarmina,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
484,Standard Schaeffer,Schaeffer,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2
485,Nicky Sa-eun Schildkraut,Schildkraut,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
486,Peter Schjeldahl,Schjeldahl,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,0,2
487,Peter Schneidre,Schneidre,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,2
488,Budd Schulberg,Schulberg,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
489,Tony Scibella,Scibella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
490,Adrian Scott,Scott,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
491,Matt Sedillo,Sedillo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
492,Anthony Seidman,Seidman,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,2
493,Patty Seyburn,Seyburn,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1
494,S. Pearl Sharp,Sharp,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,0,3
495,Michael Shepler,Shepler,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1
496,Mahtem Shiferraw,Shiferraw,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,2
497,Nancy Shiffrin,Shiffrin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
498,Lynn Shoemaker,Shoemaker,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
499,David Shook,Shook,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
500,Renee Simms,Simms,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
501,Norton Simon,Simon,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
502,Romus Simpson,Simpson,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,2
503,Hiram Sims,Sims,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
504,Willie Sims,Sims,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1
505,Jack Skelley,Skelley,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
506,Joan Jobe Smith,Smith,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,1,3
507,Frances Dean Smith,Smith,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
508,George Drury Smith,Smith,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
509,Raaki Solomon,Solomon,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
510,Brian Sonia-Wallace,Sonia-Wallace,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West Hollywood,0,5
511,Mike Sonksen,Sonksen,Mike the Poet,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,,0,5
512,Phil Spector,Spector,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
513,Lawrence Spingarn,Spingarn,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
514,Donna Spruijt-Metz,Spruijt-Metz,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
515,A.C. Lyons Sr.,Lyons,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1
516,Ann Stanford,Stanford,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
517,Robert Stanley,Stanley,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1
518,Timothy Steele,Steele,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,0,4
519,Brian Kim Stefans,Stefans,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,3
520,Julia Stein,Stein,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
521,Charles Stetler,Stetler,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2
522,Austin Straus,Straus,,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,,0,6
523,John Struloeff,Struloeff,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malibu,0,3
524,Rob Sullivan,Sullivan,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1
